,total_claim_amount
1965,117.450428
1966,739.310493
1967,470.4
1968,118.446235
1969,499.2
1970,292.8
1971,228.049424
1972,373.073162
1973,428.608683
1974,1742.4
1975,268.471802
1976,135.788525
1977,475.2
1978,436.836944
1979,398.4
1980,441.6
1981,340.8
1982,112.120881
1983,1376.910777
1984,185.061408
1985,395.729716
1986,340.201412
1987,900.14526
1988,1027.010512
1989,307.801098
1990,739.2
1991,48.046869
1992,461.269135
1993,686.501976
1994,221.048602
1995,271.014511
1996,292.8
1997,276.640352
1998,71.311211
1999,80.70505
2000,765.566699
2001,484.8
2002,494.4
2003,1610.261914
2004,331.2
2005,216.744457
2006,556.8
2007,712.8
2008,1138.255325
2009,692.962785
2010,87.565229
2011,401.60781
2012,799.2
2013,340.8
2014,542.4
2015,341.878002
2016,470.4
2017,177.635183
2018,330.782934
2019,316.8
2020,262.842655
2021,712.682559
2022,1176.2788
2023,350.4
2024,1008.0
2025,18.918935
2026,331.2
2027,746.0459
2028,900.0
2029,71.517444
2030,492.088331
2031,291.287905
2032,390.88142
2033,336.0
2034,481.265179
2035,1101.05432
2036,166.355491
2037,1008.0
2038,178.986788
2039,350.4
2040,348.82656
2041,20.725611
2042,556.8
2043,648.0
2044,545.999699
2045,374.4
2046,638.4
2047,484.8
2048,61.654262
2049,475.2
2050,254.83769
2051,494.4
2052,489.6
2053,276.268778
2054,350.4
2055,228.498823
2056,327.078047
2057,191.934494
2058,307.2
2059,185.667213
2060,140.747286
2061,471.050488
2062,28.460568
2063,700.349052
2064,499.2
2065,3.468912
2066,393.6
2067,699.615192
2068,484.8
2069,336.0
2070,900.0
2071,340.8
2072,106.591949
2073,312.0
2074,571.479602
2075,114.51444
2076,1221.143438
2077,133.425609
2078,777.6
2079,302.4
2080,166.77296
2081,657.6
2082,488.910614
2083,101.288069
2084,352.394515
2085,499.2
2086,656.798232
2087,851.146266
2088,476.254583
2089,350.4
2090,292.8
2091,624.711448
2092,368.890904
2093,134.629643
2094,198.84453
2095,289.040734
2096,429.860895
2097,519.883102
2098,398.4
2099,417.28389
2100,511.2
2101,450.129276
2102,741.6
2103,98.372265
2104,718.700718
2105,820.8
2106,463.000336
2107,355.2
2108,292.8
2109,547.2
2110,590.4
2111,460.8
2112,482.4
2113,355.2
2114,511.2
2115,332.224293
2116,955.2
2117,525.6
2118,404.074203
2119,355.922452
2120,451.670309
2121,1296.0
2122,215.884804
2123,241.656325
2124,207.75186
2125,451.2
2126,480.0
2127,312.0
2128,539.280951
2129,221.188327
2130,482.4
2131,494.4
2132,13.628274
2133,171.830049
2134,657.6
2135,393.6
2136,1060.310769
2137,350.4
2138,525.6
2139,1116.0
2140,451.2
2141,95.193157
2142,827.786203
2143,326.281835
2144,123.512596
2145,25.336642
2146,489.6
2147,379.2
2148,788.206874
2149,489.6
2150,945.6
2151,316.8
2152,364.8
2153,1070.4
2154,619.2
2155,114.798771
2156,554.4
2157,1188.0
2158,376.529086
2159,170.939409
2160,326.4
2161,335.840529
2162,345.6
2163,460.8
2164,425.924132
2165,351.270869
2166,49.451117
2167,657.6
2168,508.8
2169,379.2
2170,281.295903
2171,196.065149
2172,292.8
2173,489.6
2174,297.6
2175,432.784577
2176,773.346065
2177,354.199664
2178,321.6
2179,384.0
2180,1032.0
2181,344.201601
2182,336.0
2183,441.6
2184,339.000467
2185,465.6
2186,453.6
2187,699.67536
2188,695.136477
2189,283.670312
2190,50.454459
2191,219.440024
2192,725.870693
2193,345.6
2194,336.0
2195,236.614219
2196,712.309237
2197,91.834668
2198,39.336222
2199,326.132867
2200,178.371281
2201,167.459769
2202,700.725788
2203,436.143226
2204,571.479602
2205,302.4
2206,367.230882
2207,199.851173
2208,1324.8
2209,417.6
2210,702.020904
2211,686.020135
2212,270.311239
2213,497.719213
2214,403.937672
2215,118.750512
2216,465.6
2217,508.8
2218,468.0
2219,109.814874
2220,722.432062
2221,292.8
2222,498.452698
2223,252.330905
2224,542.4
2225,1324.8
2226,640.8
2227,351.85681
2228,150.926696
2229,49.18776
2230,892.8
2231,128.90032
2232,513.6
2233,146.950756
2234,57.712985
2235,900.242038
2236,655.489027
2237,141.460349
2238,418.005524
2239,128.292466
2240,648.0
2241,156.124914
2242,331.2
2243,292.8
2244,480.533246
2245,509.100577
2246,166.123172
2247,193.243084
2248,950.4
2249,756.0
2250,311.004168
2251,292.8
2252,212.148485
2253,530.340202
2254,537.78416
2255,14.812808
2256,433.426544
2257,321.6
2258,494.4
2259,458.003651
2260,1176.2788
2261,1032.0
2262,539.774172
2263,639.769748
2264,250.183388
2265,566.4
2266,194.739777
2267,85.809817
2268,303.872752
2269,337.727542
2270,384.0
2271,528.0
2272,42.689135
2273,430.518791
2274,409.425049
2275,307.2
2276,465.278453
2277,97.691104
2278,307.649586
2279,336.0
2280,326.4
2281,371.322406
2282,331.2
2283,436.8
2284,456.0
2285,523.99823
2286,1017.6
2287,604.237801
2288,355.2
2289,504.0
2290,237.57033
2291,183.207703
2292,612.973779
2293,435.606086
2294,1195.2
2295,83.815183
2296,604.8
2297,455.644704
2298,122.017931
2299,71.942176
2300,556.8
2301,561.6
2302,344.294164
2303,476.486416
2304,561.6
2305,17.938979
2306,316.8
2307,103.424766
2308,275.577631
2309,539.5622
2310,1303.2
2311,667.2
2312,326.281835
2313,518.4
2314,897.6
2315,525.6
2316,513.6
2317,672.91665
2318,979.2
2319,331.2
2320,316.8
2321,25.961213
2322,446.4
2323,47.502366
2324,308.240792
2325,205.043307
2326,381.238176
2327,922.335972
2328,960.115399
2329,326.4
2330,799.2
2331,619.2
2332,460.741097
2333,439.2
2334,0.099007
2335,223.028356
2336,1152.0
2337,246.696768
2338,940.8
2339,165.002742
2340,753.22565
2341,633.294203
2342,478.609999
2343,669.6
2344,374.4
2345,221.359492
2346,433.588181
2347,914.538629
2348,407.668083
2349,734.4
2350,907.2
2351,232.745161
2352,513.6
2353,542.4
2354,136.263492
2355,336.0
2356,69.310166
2357,374.4
2358,386.031248
2359,494.4
2360,557.184015
2361,83.830109
2362,487.345606
2363,128.969729
2364,113.609508
2365,188.870427
2366,379.2
2367,326.4
2368,374.4
2369,101.489422
2370,165.958605
2371,508.8
2372,656.122925
2373,1261.319869
2374,249.140907
2375,345.6
2376,326.4
2377,84.818806
2378,668.158687
2379,420.420755
2380,335.234102
2381,460.8
2382,326.4
2383,423.116739
2384,612.0
2385,561.6
2386,296.560998
2387,355.2
2388,440.128707
2389,406.902001
2390,73.919629
2391,451.566751
2392,114.273025
2393,369.918482
2394,345.6
2395,326.4
2396,508.8
2397,30.984936
2398,290.580543
2399,353.77899
2400,558.281543
2401,229.279059
2402,403.2
2403,244.803741
2404,340.8
2405,561.6
2406,67.975243
2407,283.787384
2408,786.934186
2409,483.731784
2410,302.4
2411,681.505066
2412,345.6
2413,16.214764
2414,436.8
2415,350.4
2416,547.2
2417,95.661376
2418,141.718568
2419,326.4
2420,297.419028
2421,41.229484
2422,217.92632
2423,209.019238
2424,1080.0
2425,228.443418
2426,599.152722
2427,355.2
2428,412.8
2429,839.348464
2430,302.4
2431,969.232217
2432,561.6
2433,174.046849
2434,119.331041
2435,525.6
2436,291.860708
2437,475.2
2438,57.562324
2439,188.938397
2440,336.0
2441,813.6
2442,283.881697
2443,575.890362
2444,467.803638
2445,287.654819
2446,111.622054
2447,134.158389
2448,609.6
2449,624.0
2450,243.766542
2451,316.8
2452,558.433218
2453,921.6
2454,458.056054
2455,22.961216
2456,75.302707
2457,574.102379
2458,514.360634
2459,566.4
2460,228.185834
2461,731.289267
2462,1064.482165
2463,71.773341
2464,76.975713
2465,587.689075
2466,212.039619
2467,453.6
2468,355.2
2469,484.013411
2470,281.295903
2471,835.2
2472,489.6
2473,571.2
2474,824.487259
2475,244.580023
2476,154.721555
2477,207.75186
2478,588.936956
2479,307.68931
2480,835.2
2481,889.288242
2482,624.980751
2483,470.4
2484,441.907057
2485,412.8
2486,345.6
2487,492.644465
2488,508.8
2489,61.580247
2490,738.975495
2491,403.2
2492,65.953005
2493,305.121363
2494,244.816163
2495,616.279356
2496,926.4
2497,451.319227
2498,184.379697
2499,595.2
2500,314.936185
2501,406.367233
2502,571.319514
2503,730.373515
2504,1612.962321
2505,225.437098
2506,280.903779
2507,165.588524
2508,494.890996
2509,379.2
2510,485.705851
2511,312.0
2512,292.8
2513,278.689331
2514,302.4
2515,518.4
2516,42.950852
2517,342.468248
2518,320.327775
2519,345.6
2520,158.077504
2521,336.0
2522,34.708194
2523,561.6
2524,321.6
2525,202.468807
2526,352.060768
2527,856.347474
2528,547.2
2529,571.2
2530,191.100227
2531,420.765993
2532,445.001296
2533,293.948632
2534,221.226696
2535,336.0
2536,542.4
2537,33.751887
2538,321.6
2539,468.0
2540,663.643801
2541,167.39959
2542,475.2
2543,667.2
2544,290.911693
2545,55.320014
2546,955.2
2547,892.8
2548,55.394702
2549,774.892461
2550,1480.336748
2551,823.798803
2552,307.2
2553,414.649796
2554,287.437831
2555,523.2
2556,392.235698
2557,208.048487
2558,208.892861
2559,60.845685
2560,502.994931
2561,336.0
2562,293.016168
2563,226.607648
2564,273.250112
2565,571.2
2566,244.086665
2567,525.6
2568,240.318607
2569,364.8
2570,44.284642
2571,431.847824
2572,483.25721
2573,446.751243
2574,374.864662
2575,393.6
2576,355.2
2577,200.97608
2578,209.863509
2579,140.819942
2580,321.6
2581,249.742856
2582,677.970934
2583,552.0
2584,791.878042
2585,316.546868
2586,410.548521
2587,595.2
2588,482.4
2589,376.923839
2590,315.215329
2591,482.48791
2592,624.0
2593,542.4
2594,508.614758
2595,784.611446
2596,292.8
2597,244.269407
2598,297.6
2599,118.454974
2600,868.8
2601,438.661509
2602,397.139856
2603,271.164139
2604,523.2
2605,393.6
2606,321.6
2607,1294.700423
2608,427.2
2609,506.92275
2610,369.614729
2611,575.260213
2612,272.381465
2613,1224.56345
2614,215.438825
2615,292.8
2616,438.069458
2617,799.251165
2618,216.980413
2619,225.578841
2620,133.425609
2621,780.941649
2622,561.6
2623,785.82348
2624,286.115778
2625,77.442722
2626,1176.2788
2627,398.502948
2628,200.38673
2629,824.597262
2630,151.231247
2631,161.092415
2632,355.2
2633,377.512951
2634,535.080276
2635,689.800891
2636,424.330166
2637,566.4
2638,863.219668
2639,61.769564
2640,251.294821
2641,308.749796
2642,417.6
2643,240.00056
2644,316.8
2645,288.329793
2646,586.921708
2647,307.2
2648,472.67262
2649,639.758314
2650,871.484565
2651,158.362972
2652,528.0
2653,200.689331
2654,741.867506
2655,475.2
2656,67.648392
2657,496.8
2658,369.818708
2659,446.4
2660,136.291083
2661,336.0
2662,1093.708851
2663,863.935307
2664,393.637436
2665,398.4
2666,355.2
2667,307.2
2668,166.937747
2669,19.626306
2670,316.8
2671,441.6
2672,278.999409
2673,449.428182
2674,47.061469
2675,292.8
2676,481.269644
2677,412.8
2678,733.21126
2679,251.44949
2680,528.0
2681,648.0
2682,345.6
2683,309.577946
2684,321.6
2685,518.4
2686,738.05105
2687,80.119997
2688,137.168874
2689,537.6
2690,417.6
2691,16.510134
2692,379.2
2693,847.490817
2694,204.373113
2695,95.693949
2696,552.0
2697,582.420512
2698,379.2
2699,480.0
2700,417.6
2701,547.2
2702,733.522405
2703,561.6
2704,142.113373
2705,316.8
2706,161.752532
2707,12.497538
2708,741.655597
2709,1410.16929
2710,988.535078
2711,388.8
2712,792.0
2713,1245.6
2714,796.130111
2715,83.652384
2716,523.2
2717,316.8
2718,1310.4
2719,60.036683
2720,613.866905
2721,499.2
2722,364.8
2723,511.422666
2724,435.796252
2725,269.563038
2726,321.457124
2727,232.879766
2728,17.484679
2729,422.59237
2730,387.545055
2731,14.464783
2732,161.61574
2733,763.2
2734,307.2
2735,42.131925
2736,417.6
2737,239.964694
2738,163.046956
2739,302.4
2740,23.89816
2741,99.039453
2742,412.8
2743,169.414572
2744,496.8
2745,39.532978
2746,316.8
2747,856.8
2748,624.42874
2749,723.010515
2750,261.549577
2751,150.235884
2752,175.243467
2753,443.637243
2754,91.55098
2755,460.8
2756,727.2
2757,711.323244
2758,294.691896
2759,497.353106
2760,451.896687
2761,227.44626
2762,245.103885
2763,504.0
2764,508.8
2765,340.8
2766,338.744392
2767,125.704164
2768,116.600107
2769,321.6
2770,931.2
2771,302.4
2772,340.32278
2773,749.244062
2774,532.8
2775,638.4
2776,195.405949
2777,208.885686
2778,480.073548
2779,518.4
2780,450.760925
2781,664.128009
2782,446.4
2783,316.8
2784,331.2
2785,77.54669
2786,270.373444
2787,429.695284
2788,74.463101
2789,573.941286
2790,535.080276
2791,403.2
2792,842.4
2793,542.4
2794,634.396608
2795,326.4
2796,302.4
2797,355.2
2798,314.044227
2799,292.8
2800,427.2
2801,166.1306
2802,436.8
2803,350.4
2804,484.013411
2805,648.0
2806,165.520952
2807,636.982333
2808,934.656068
2809,282.146354
2810,298.954932
2811,652.8
2812,491.66348
2813,109.904496
2814,383.224514
2815,554.957693
2816,504.0
2817,412.8
2818,340.8
2819,112.660916
2820,71.303109
2821,624.0
2822,201.327931
2823,460.8
2824,462.654347
2825,508.8
2826,818.730215
2827,979.2
2828,537.6
2829,10.560419
2830,272.788141
2831,686.90827
2832,302.942519
2833,37.28874
2834,319.131547
2835,340.8
2836,489.6
2837,77.479316
2838,437.040616
2839,353.397699
2840,231.969205
2841,650.52179
2842,388.8
2843,693.084662
2844,432.480275
2845,556.8
2846,65.659137
2847,59.853369
2848,378.345883
2849,482.4
2850,203.296071
2851,398.4
2852,412.8
2853,460.8
2854,547.2
2855,324.413656
2856,302.4
2857,330.138332
2858,40.536151
2859,504.0
2860,270.381385
2861,446.4
2862,475.2
2863,314.528138
2864,350.4
2865,345.6
2866,184.955105
2867,302.4
2868,571.2
2869,513.6
2870,350.4
2871,236.842746
2872,456.0
2873,285.825083
2874,326.4
2875,550.127548
2876,75.698305
2877,352.394515
2878,134.124254
2879,501.092992
2880,422.78411
2881,29.303915
2882,451.2
2883,200.641734
2884,71.980757
2885,165.570243
2886,468.0
2887,307.2
2888,465.6
2889,344.765129
2890,199.551735
2891,350.4
2892,219.362643
2893,725.870693
2894,321.6
2895,2294.631639
2896,528.0
2897,609.6
2898,631.594469
2899,523.2
2900,359.484342
2901,29.884537
2902,298.626189
2903,674.973614
2904,496.843023
2905,287.453171
2906,398.502948
2907,411.671832
2908,888.0
2909,409.684798
2910,340.780156
2911,756.0
2912,215.728468
2913,224.711836
2914,355.2
2915,1317.008182
2916,90.524457
2917,441.6
2918,685.12694
2919,386.031248
2920,561.6
2921,133.977857
2922,22.962412
2923,3.55
2924,359.36848
2925,110.556062
2926,307.2
2927,17.375878
2928,292.8
2929,518.4
2930,398.4
2931,680.753091
2932,178.700204
2933,384.0
2934,312.0
2935,955.2
2936,547.2
2937,407.887715
2938,482.4
2939,490.638202
2940,684.948527
2941,472.611522
2942,633.6
2943,1261.319869
2944,48.051339
2945,499.2
2946,545.083116
2947,333.696228
2948,480.0
2949,331.2
2950,80.73124
2951,346.991025
2952,238.952528
2953,468.0
2954,273.702709
2955,691.709371
2956,220.644418
2957,350.4
2958,329.980754
2959,436.8
2960,339.906034
2961,265.629611
2962,416.8496
2963,32.508635
2964,784.186389
2965,250.454012
2966,373.324673
2967,16.425514
2968,494.4
2969,91.941259
2970,321.6
2971,53.095599
2972,398.4
2973,632.081402
2974,460.8
2975,345.6
2976,576.0
2977,411.228571
2978,422.4
2979,355.409311
2980,230.104769
2981,292.8
2982,480.0
2983,518.4
2984,74.744643
2985,18.965718
2986,518.4
2987,321.6
2988,57.678779
2989,1012.8
2990,262.746281
2991,294.905685
2992,628.801638
2993,972.0
2994,350.4
2995,465.6
2996,827.085431
2997,556.097027
2998,533.255723
2999,595.2
3000,355.818306
3001,735.491986
3002,354.455466
3003,482.4
3004,421.235276
3005,483.881752
3006,307.2
3007,612.300581
3008,1027.2
3009,321.6
3010,576.0
3011,326.4
3012,572.847549
3013,331.2
3014,114.815893
3015,470.576119
3016,45.905292
3017,525.392239
3018,185.291566
3019,518.4
3020,511.2
3021,166.937747
3022,305.031114
3023,185.355353
3024,520.036279
3025,331.2
3026,336.0
3027,720.0
3028,1430.336183
3029,784.8
3030,355.2
3031,324.739746
3032,268.130863
3033,571.2
3034,280.89705
3035,694.598288
3036,600.0
3037,691.2
3038,292.8
3039,20.985105
3040,436.8
3041,377.442796
3042,504.0
3043,624.0
3044,457.593764
3045,392.235698
3046,315.560161
3047,214.772284
3048,444.030724
3049,279.960213
3050,566.4
3051,253.511935
3052,460.8
3053,350.4
3054,329.517492
3055,1021.654003
3056,389.944994
3057,504.0
3058,345.6
3059,15.169017
3060,374.716271
3061,699.823461
3062,355.2
3063,255.005116
3064,566.4
3065,871.2
3066,190.642833
3067,76.826503
3068,190.649902
3069,206.810286
3070,738.222494
3071,926.4
3072,160.855921
3073,142.205246
3074,376.760016
3075,647.954067
3076,482.4
3077,294.803913
3078,303.384527
3079,748.8
3080,46.702524
3081,25.292113
3082,428.907968
3083,484.8
3084,302.4
3085,868.8
3086,655.2
3087,379.029102
3088,340.8
3089,345.6
3090,733.737214
3091,114.743547
3092,389.636991
3093,425.800112
3094,434.7579
3095,110.484661
3096,619.2
3097,547.2
3098,85.612463
3099,129.151543
3100,1055.43784
3101,33.192803
3102,165.523154
3103,570.777441
3104,451.2
3105,205.169178
3106,460.8
3107,116.237322
3108,914.31553
3109,321.6
3110,321.6
3111,580.622219
3112,508.8
3113,331.2
3114,1261.319869
3115,134.684555
3116,441.6
3117,254.380731
3118,525.6
3119,552.0
3120,48.629646
3121,316.8
3122,310.744656
3123,482.4
3124,221.951098
3125,514.507039
3126,367.577872
3127,436.8
3128,193.147858
3129,145.004323
3130,623.525433
3131,468.492761
3132,316.8
3133,302.4
3134,677.616967
3135,321.6
3136,89.921281
3137,291.536748
3138,331.2
3139,480.0
3140,499.663591
3141,571.479602
3142,384.0
3143,425.800112
3144,409.459488
3145,873.6
3146,263.844471
3147,561.6
3148,819.576016
3149,595.2
3150,494.4
3151,438.369382
3152,979.2
3153,748.8
3154,346.265295
3155,900.0
3156,1027.2
3157,219.879452
3158,56.60333
3159,432.0
3160,611.40108
3161,465.6
3162,731.970027
3163,501.994635
3164,336.0
3165,433.608534
3166,468.0
3167,499.2
3168,504.0
3169,189.907577
3170,62.935952
3171,504.0
3172,51.294615
3173,398.4
3174,288.295744
3175,528.0
3176,475.2
3177,224.27582
3178,518.715288
3179,343.340301
3180,727.2
3181,564.947278
3182,241.077843
3183,528.20086
3184,40.287304
3185,79.463916
3186,307.2
3187,297.6
3188,388.8
3189,579.467191
3190,792.0
3191,331.2
3192,652.8
3193,374.4
3194,564.922034
3195,1298.853615
3196,123.945627
3197,241.88878
3198,51.662597
3199,489.6
3200,220.186677
3201,1140.523821
3202,604.8
3203,1053.300143
3204,372.893812
3205,475.2
3206,660.430456
3207,227.225113
3208,165.75305
3209,290.70096
3210,111.173021
3211,560.154132
3212,160.825045
3213,339.017729
3214,803.686321
3215,489.594642
3216,78.172321
3217,491.151197
3218,136.848554
3219,725.870693
3220,326.4
3221,207.510821
3222,87.080119
3223,417.6
3224,333.138214
3225,451.2
3226,638.4
3227,410.946167
3228,10.393016
3229,276.590788
3230,698.4
3231,936.0
3232,541.217743
3233,326.4
3234,4.074222
3235,600.0
3236,316.8
3237,75.330276
3238,193.505325
3239,155.412984
3240,350.877502
3241,132.208612
3242,402.749918
3243,350.4
3244,900.617364
3245,465.6
3246,475.2
3247,99.697769
3248,777.6
3249,393.645615
3250,61.693771
3251,508.8
3252,499.2
3253,217.945243
3254,686.4
3255,275.516438
3256,133.425609
3257,749.134686
3258,430.163277
3259,234.771653
3260,442.374873
3261,187.854818
3262,672.0
3263,398.4
3264,523.2
3265,114.273025
3266,396.035334
3267,528.0
3268,192.879457
3269,590.4
3270,326.4
3271,326.4
3272,446.4
3273,1012.8
3274,513.6
3275,247.847239
3276,508.8
3277,516.088544
3278,748.8
3279,292.8
3280,395.386573
3281,542.4
3282,467.803638
3283,44.730323
3284,316.8
3285,684.0
3286,666.5271
3287,351.403677
3288,255.982609
3289,272.445607
3290,741.6
3291,508.8
3292,499.2
3293,146.119178
3294,547.2
3295,379.2
3296,41.016038
3297,316.8
3298,662.4
3299,338.144854
3300,355.2
3301,741.6
3302,986.4
3303,296.962938
3304,331.2
3305,334.626758
3306,637.695945
3307,764.592151
3308,489.6
3309,561.6
3310,1212.988796
3311,912.581597
3312,336.0
3313,1032.204305
3314,456.0
3315,490.690995
3316,737.442295
3317,299.788806
3318,885.6
3319,67.801384
3320,604.8
3321,566.4
3322,302.4
3323,297.6
3324,292.8
3325,22.45383
3326,155.708627
3327,1548.310532
3328,230.109964
3329,45.215059
3330,355.2
3331,344.92729
3332,498.335261
3333,316.8
3334,369.6
3335,201.455005
3336,393.6
3337,398.4
3338,109.296118
3339,383.890867
3340,518.686584
3341,204.953947
3342,652.8
3343,40.752864
3344,763.2
3345,307.2
3346,600.0
3347,379.2
3348,453.909559
3349,570.847354
3350,484.013411
3351,738.840818
3352,601.021286
3353,475.2
3354,489.6
3355,336.0
3356,67.530904
3357,628.8
3358,144.987956
3359,93.891207
3360,340.8
3361,612.0
3362,312.0
3363,350.4
3364,574.024018
3365,511.320391
3366,358.643521
3367,183.104441
3368,472.391125
3369,599.811172
3370,297.6
3371,528.0
3372,51.902587
3373,561.6
3374,125.933005
3375,355.820799
3376,441.6
3377,254.984946
3378,556.8
3379,179.14181
3380,466.371705
3381,511.2
3382,56.731578
3383,331.2
3384,423.785148
3385,878.413622
3386,553.553427
3387,1163.669865
3388,340.8
3389,292.8
3390,499.2
3391,316.8
3392,351.270869
3393,227.221652
3394,18.918935
3395,301.011106
3396,741.300032
3397,316.227946
3398,863.413385
3399,566.4
3400,312.0
3401,374.108319
3402,350.4
3403,152.779038
3404,67.504452
3405,712.126586
3406,363.613596
3407,929.554445
3408,302.4
3409,451.2
3410,806.4
3411,571.2
3412,725.870693
3413,351.270869
3414,1158.858027
3415,250.423844
3416,1000.8
3417,307.2
3418,49.451117
3419,568.8
3420,633.439417
3421,611.844584
3422,574.024018
3423,292.135884
3424,1526.4
3425,667.2
3426,679.392372
3427,373.454457
3428,310.842085
3429,282.500791
3430,307.2
3431,316.8
3432,590.4
3433,251.63901
3434,424.424732
3435,645.921338
3436,619.2
3437,345.6
3438,339.048157
3439,331.2
3440,408.0
3441,518.4
3442,321.6
3443,166.937747
3444,516.421124
3445,49.451117
3446,336.0
3447,374.4
3448,331.2
3449,395.740207
3450,804.130779
3451,407.440238
3452,415.803174
3453,86.461582
3454,839.348464
3455,48.780064
3456,502.580472
3457,630.888663
3458,425.423198
3459,777.6
3460,281.110788
3461,1490.4
3462,518.78464
3463,297.6
3464,446.4
3465,243.467617
3466,614.081483
3467,344.767795
3468,1486.410662
3469,1358.4
3470,299.635989
3471,489.6
3472,22.193348
3473,566.4
3474,151.381353
3475,1152.0
3476,137.611531
3477,340.8
3478,1644.690622
3479,758.4
3480,292.8
3481,764.201478
3482,465.6
3483,292.8
3484,178.762806
3485,553.50361
3486,350.4
3487,566.199335
3488,349.431986
3489,842.4
3490,259.591385
3491,364.8
3492,292.8
3493,231.201886
3494,309.577946
3495,267.214383
3496,468.0
3497,364.8
3498,199.79727
3499,547.2
3500,642.773149
3501,590.4
3502,307.2
3503,722.877299
3504,561.6
3505,7.345946
3506,478.751065
3507,277.585067
3508,324.812083
3509,336.0
3510,571.2
3511,754.115474
3512,302.4
3513,106.737787
3514,256.43803
3515,395.729716
3516,763.2
3517,321.6
3518,312.0
3519,77.523904
3520,366.212945
3521,667.2
3522,383.797363
3523,660.430456
3524,190.509609
3525,28.649762
3526,297.6
3527,340.8
3528,739.2
3529,527.539078
3530,91.146661
3531,284.667612
3532,421.111226
3533,532.8
3534,316.8
3535,316.8
3536,292.8
3537,797.595611
3538,180.555113
3539,536.00374
3540,460.8
3541,455.714395
3542,331.2
3543,430.29174
3544,244.587596
3545,68.179721
3546,202.938048
3547,400.294003
3548,417.781693
3549,245.968629
3550,268.1726
3551,336.0
3552,225.578841
3553,507.799325
3554,774.737185
3555,183.293091
3556,202.81373
3557,2327.166394
3558,398.4
3559,432.0
3560,470.4
3561,1261.672708
3562,612.0
3563,504.0
3564,292.8
3565,825.29011
3566,552.0
3567,398.100233
3568,453.6
3569,159.383042
3570,316.8
3571,346.319404
3572,739.2
3573,365.002909
3574,336.0
3575,412.8
3576,571.531582
3577,88.17994
3578,475.2
3579,168.89233
3580,316.8
3581,756.37287
3582,87.803087
3583,145.365072
3584,550.430985
3585,364.8
3586,552.646907
3587,76.609295
3588,350.4
3589,345.6
3590,277.907701
3591,43.098747
3592,225.518065
3593,3.4637
3594,108.667642
3595,777.6
3596,233.676034
3597,147.795699
3598,331.2
3599,41.122303
3600,279.714859
3601,312.0
3602,480.521227
3603,504.0
3604,559.412583
3605,475.2
3606,655.2
3607,556.8
3608,763.2
3609,297.6
3610,408.0
3611,286.938064
3612,475.2
3613,830.4
3614,397.622116
3615,316.8
3616,392.925712
3617,18.192921
3618,655.2
3619,21.00736
3620,566.4
3621,541.755353
3622,73.848672
3623,523.688037
3624,94.714302
3625,138.423414
3626,820.8
3627,379.2
3628,237.946822
3629,1137.6
3630,283.743206
3631,419.750892
3632,513.306893
3633,508.8
3634,116.257094
3635,83.390706
3636,350.4
3637,525.6
3638,316.8
3639,139.331764
3640,566.4
3641,502.443591
3642,307.2
3643,759.119999
3644,292.8
3645,607.733606
3646,391.446775
3647,614.082146
3648,406.348084
3649,628.8
3650,101.34165
3651,567.343266
3652,188.204234
3653,441.6
3654,561.6
3655,307.2
3656,407.440238
3657,807.279979
3658,316.8
3659,468.203397
3660,307.2
3661,120.109061
3662,483.577807
3663,842.4
3664,496.8
3665,316.8
3666,340.8
3667,747.107317
3668,307.2
3669,139.745936
3670,432.0
3671,302.4
3672,640.491537
3673,326.4
3674,599.000883
3675,318.660896
3676,278.24204
3677,558.746277
3678,487.930161
3679,393.6
3680,339.938915
3681,604.8
3682,549.271947
3683,496.8
3684,366.978793
3685,1443.455106
3686,470.097411
3687,523.2
3688,343.159148
3689,222.751524
3690,1368.0
3691,266.640638
3692,504.0
3693,12.744774
3694,979.2
3695,696.9628
3696,451.2
3697,360.773462
3698,508.8
3699,787.993313
3700,140.196942
3701,626.4
3702,120.436587
3703,109.032565
3704,377.422029
3705,14.095914
3706,523.733793
3707,628.8
3708,369.6
3709,523.2
3710,216.934983
3711,454.3585
3712,67.530904
3713,652.8
3714,307.2
3715,936.0
3716,256.242825
3717,460.8
3718,303.002922
3719,9.716628
3720,201.455005
3721,77.451706
3722,525.6
3723,2.549986
3724,312.0
3725,1296.0
3726,566.4
3727,170.689399
3728,285.84958
3729,907.2
3730,640.8
3731,1099.233361
3732,59.526095
3733,46.158117
3734,470.4
3735,297.6
3736,484.8
3737,1380.107186
3738,491.446146
3739,292.8
3740,456.0
3741,1394.849254
3742,316.8
3743,693.414133
3744,379.37884
3745,149.688222
3746,535.080276
3747,170.106831
3748,225.558918
3749,624.0
3750,426.006858
3751,491.322893
3752,372.594847
3753,86.599774
3754,432.0
3755,407.776546
3756,518.4
3757,111.823103
3758,604.8
3759,403.2
3760,1142.4
3761,633.6
3762,297.6
3763,532.747291
3764,340.8
3765,73.839514
3766,158.000332
3767,252.076899
3768,345.6
3769,251.886847
3770,566.4
3771,331.2
3772,196.879475
3773,532.8
3774,652.386798
3775,321.6
3776,604.8
3777,321.6
3778,393.6
3779,255.079807
3780,1182.289213
3781,513.6
3782,388.8
3783,302.4
3784,518.4
3785,439.2
3786,336.0
3787,734.4
3788,558.099357
3789,326.4
3790,410.391616
3791,111.049063
3792,309.161777
3793,325.569334
3794,302.4
3795,291.91645
3796,35.915639
3797,60.021023
3798,523.815839
