,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,number_of_open_complaints,number_of_policies,coverage,education,gender,vehicle_size,Disabled,Employed,Medical Leave,Retired,Unemployed,Rural,Suburban,Urban,Divorced,Married,Single,Four-Door Car,Luxury Car,Luxury SUV,SUV,Sports Car,Two-Door Car,month,day,week
749,20.254408435824,10.832319315904593,0.975490909970616,2.9444389791664403,2.4849066497880004,184.01705067452286,4.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,19.0,7.0
750,19.135965059502155,9.882876598632004,0.9736936491821692,3.4339872044851463,4.143134726391533,119.93365826653988,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0
751,18.342071038889067,9.2140335438138,0.9756356854109208,3.4011973816621555,0.0,140.725228151383,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,3.0
752,18.342071038889067,10.928829979276463,0.9757061692070833,3.091042453358316,4.290459441148391,34.9974688466456,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,6.0
753,14.712346288968522,9.774289614064447,0.9707053316183792,3.367295829986474,4.248495242049359,111.08232948713676,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0
754,17.90159865236445,10.632219034820066,0.9733537584686998,2.70805020110221,3.8066624897703196,27.643856203821002,0.0,5.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,8.0
755,19.23029377174103,9.567315270923913,0.9738254873931526,2.995732273553991,3.6888794541139363,118.40789419793872,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0
756,17.251544211304807,11.035002560879946,0.9710646663389656,1.3862943611198906,1.9459101490553132,45.02254757499968,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,8.0
757,20.929157023019908,9.995200360459327,0.9738254873931526,2.6390573296152584,3.784189633918261,118.40789419793872,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,8.0
758,16.880074947124513,10.660102368540187,0.9697108754235011,2.0794415416798357,1.0986122886681098,93.56962178763604,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,3.0
759,18.342071038889067,9.2140335438138,0.973114030631459,2.772588722239781,3.713572066704308,115.03395859732802,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0
760,18.23806873962786,11.06328900951666,0.9738254873931526,3.4011973816621555,4.394449154672439,186.33833890151445,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0
761,18.029935163101136,9.2140335438138,0.9748556349804309,0.0,3.871201010907891,33.671745144070066,3.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,3.0
762,18.30298415262885,11.325112859926989,0.9744059905740807,2.0794415416798357,4.48863636973214,12.26901673489908,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0
763,14.009765967230287,9.2140335438138,0.9690377664781529,0.0,4.31748811353631,90.36631418827659,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,6.0
764,19.083099743940238,9.25674674479034,0.9732352679883214,2.5649493574615367,4.394449154672439,116.01967915682314,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0
765,16.8276107447246,9.996613530525611,0.9697108754235011,2.995732273553991,3.4339872044851463,93.56962178763604,0.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,3.0
766,18.342071038889067,10.814182658053124,0.9767397635965224,2.8903717578961645,3.8918202981106265,158.1312584744664,0.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0
767,19.945360518777722,11.388948285150517,0.9746811110691377,2.772588722239781,0.0,129.52954822097823,0.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0
768,14.376221954851065,9.2140335438138,0.969493466664642,1.9459101490553132,3.332204510175204,92.50617746498877,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0
769,17.616044556171325,9.2140335438138,0.969493466664642,2.6390573296152584,4.127134385045092,125.24342760960724,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0
770,18.85522969718299,10.110054467445536,0.9724631027583338,3.4965075614664802,3.6635616461296463,133.8244769706355,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0
771,16.0397339174581,11.147339507044254,0.9747692272868407,2.6390573296152584,4.3694478524670215,130.4752297411301,0.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,4.0
772,16.577649116678675,11.208693868140543,0.9685519272321124,3.1780538303479458,4.553876891600541,75.8756459391068,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0
773,16.426247038104304,11.107510355612106,0.9756356854109208,3.1354942159291497,1.791759469228055,135.12547708649905,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,9.0
774,20.468038340485226,11.394749852265559,0.9759103942292212,1.791759469228055,3.912023005428146,171.77173989695228,0.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0
775,18.128811351255152,10.35028652413727,0.9738254873931526,1.791759469228055,4.3694478524670215,208.18268759563452,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,3.0
776,14.466904622520131,10.688758021971879,0.969493466664642,2.70805020110221,4.060443010546419,54.95746017244701,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0
777,16.803086918911657,11.399577579478903,0.9767922696890853,1.3862943611198906,4.127134385045092,111.82429008319251,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,5.0
778,20.432931004492772,11.116425053622645,0.9733537584686998,3.4339872044851463,2.302585092994046,37.61852937498301,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0
779,19.631914960856882,11.280615025831201,0.9740119000386572,3.332204510175204,4.110873864173311,122.83990014156248,3.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0
780,16.1641972054575,10.510314026629546,0.975263700170697,0.0,1.791759469228055,136.09984973978908,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0
781,16.199649311778057,9.2140335438138,0.9759761622076049,0.0,3.6109179126442243,145.29772537745035,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,7.0
782,18.340876501096172,9.2140335438138,0.9751050885271446,1.0986122886681098,4.174387269895637,134.2342120532441,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,2.0
783,15.848132470697434,9.2140335438138,0.9749403832321155,1.0986122886681098,4.5217885770490405,132.35941232975694,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,9.0
784,16.313012533341393,9.2140335438138,0.9768949290696877,2.0794415416798357,2.6390573296152584,118.40789419793872,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,4.0
785,18.55940723256041,10.70602710986727,0.9707053316183792,2.302585092994046,4.3694478524670215,31.06638652310041,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0
786,18.342071038889067,9.2140335438138,0.9707053316183792,0.0,3.1354942159291497,98.82517092595049,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0
787,21.06194446356543,9.883998875952265,0.9728629252830453,3.044522437723423,3.4657359027997265,145.83241428461395,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,7.0
788,14.22021688941165,9.2140335438138,0.9692692063888416,3.4339872044851463,3.970291913552122,156.79490669558948,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0
789,18.653527629390346,11.33673706187972,0.9712369903141372,3.091042453358316,4.543294782270004,101.93179153921662,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0
790,14.86664848831877,10.842693708981024,0.970887515148272,1.3862943611198906,4.110873864173311,2.5788350283038937,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,7.0
791,14.39126418491105,11.335854101758402,0.9687987975547182,2.5649493574615367,4.330733340286331,20.108884457437807,0.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,3.0
792,17.31029111533576,11.110042021496275,0.9777361945653034,3.4965075614664802,3.1780538303479458,176.03063464447337,0.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,3.0
793,18.342071038889067,11.390079634971382,0.9705178988540409,2.9444389791664403,3.4011973816621555,14.131056737659096,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,8.0
794,18.09816728161347,10.152922437804406,0.9690377664781529,1.9459101490553132,3.4011973816621555,83.00844047498175,2.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0
795,14.396467656258451,10.876649990486822,0.9685519272321124,0.6931471805599453,4.5217885770490405,88.20856990668402,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,4.0
796,14.298016589481845,9.2140335438138,0.969921741115104,2.772588722239781,4.499809670330265,130.58273439261325,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0
797,18.468153451744968,10.596659732783579,0.9705178988540409,3.258096538021482,1.9459101490553132,51.3062225156626,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,8.0
798,14.316148510643323,9.2140335438138,0.9705178988540409,3.1780538303479458,2.302585092994046,116.60689920267568,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,5.0
799,16.449124917566923,9.79945948211208,0.969493466664642,2.5649493574615367,0.0,92.50617746498877,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,2.0
800,20.224997988683906,9.2140335438138,0.9701263539717081,2.9444389791664403,0.6931471805599453,95.68394596266336,3.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,4.0
801,14.80455606353989,10.052769255251883,0.9712369903141372,1.0986122886681098,4.290459441148391,78.66389814024942,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.0
802,18.62366620994584,11.06858958247307,0.9751851347801529,1.0986122886681098,3.784189633918261,105.05200998067636,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,52.0
803,18.070786059432482,10.968922165398224,0.9687987975547182,2.6390573296152584,4.477336814478207,56.36050922532392,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0
804,16.35533998754462,11.407942655750121,0.975490909970616,1.6094379124341003,4.454347296253507,138.88158813914202,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,2.0
805,14.096619541970885,10.238959288823757,0.9685519272321124,1.9459101490553132,3.6375861597263857,88.20856990668402,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
806,18.005965917291338,9.2140335438138,0.969493466664642,1.791759469228055,3.8066624897703196,92.50617746498877,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,7.0
807,15.205767024143812,10.839365202168324,0.9721797523149539,1.0986122886681098,2.3978952727983707,79.75734851085626,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,8.0
808,19.63092757839976,9.383032379794294,0.9745912352930072,2.8903717578961645,3.6635616461296463,128.58143373310835,0.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0
809,14.486562677041992,11.401446268304225,0.9690377664781529,2.3978952727983707,0.6931471805599453,27.05313310642026,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0
810,18.342071038889067,9.2140335438138,0.9738254873931526,1.0986122886681098,4.02535169073515,118.40789419793872,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,9.0
811,18.62155286031414,11.275987202633829,0.975263700170697,2.302585092994046,3.6375861597263857,78.35054882833983,0.0,9.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,6.0
812,15.298710617823506,11.159772881657789,0.9725996152207013,2.5649493574615367,2.9444389791664403,51.09685014370771,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,7.0
813,16.869582172350597,10.393692014097626,0.969921741115104,1.3862943611198906,3.2188758248682006,94.62885154004034,0.0,9.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,6.0
814,15.74406516958688,11.446732242235429,0.974213041939455,2.70805020110221,3.4011973816621555,22.877251097093307,4.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,8.0
815,20.443709793448665,11.410660154219704,0.9757061692070833,1.9459101490553132,4.1588830833596715,105.55201056654631,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,52.0
816,16.690099671163097,9.2140335438138,0.970887515148272,1.0986122886681098,4.02535169073515,139.75528175237523,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0
817,17.901406198073094,10.883879209816806,0.9738254873931526,3.258096538021482,3.4965075614664802,118.40789419793872,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0
818,18.163446402605157,9.2140335438138,0.9749403832321155,1.6094379124341003,3.7376696182833684,132.35941232975694,0.0,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0
819,20.029525456365107,10.00937792779356,0.9779600254797056,0.0,4.5217885770490405,181.1049139784961,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,22.0,8.0
820,18.342071038889067,11.42272719705208,0.9744059905740807,3.091042453358316,4.48863636973214,30.660674389948127,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,4.0
821,17.753135996946956,10.010097287594386,0.9729899500353167,2.302585092994046,3.58351893845611,172.72622831035378,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,4.0
822,16.86980120291775,9.2140335438138,0.9721797523149539,2.1972245773362196,4.23410650459726,146.20612932204443,0.0,7.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,4.0
823,17.4675196646191,9.2140335438138,0.972732850631737,2.8903717578961645,3.2188758248682006,127.83420799777272,1.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0
824,18.581441665217582,10.843084570640517,0.9707053316183792,2.302585092994046,3.2188758248682006,124.87928799004352,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,8.0
825,14.786129866433185,10.562741802072889,0.970887515148272,2.0794415416798357,4.204692619390966,55.79143672458226,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,4.0
826,16.427156404547205,11.283348765258662,0.9756356854109208,2.995732273553991,4.465908118654584,140.725228151383,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,2.0
827,18.63082176824598,11.123771602253786,0.9751050885271446,3.332204510175204,2.302585092994046,19.746041856330457,2.0,9.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,4.0
828,15.836963180503755,9.2140335438138,0.9687987975547182,2.0794415416798357,4.394449154672439,132.3218857986915,2.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,4.0
829,16.803385843031695,9.2140335438138,0.9707053316183792,1.6094379124341003,2.995732273553991,196.92447937876437,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0
830,18.75492242723345,11.183629417797983,0.975490909970616,2.0794415416798357,3.9318256327243257,91.09355833935791,0.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,3.0
831,16.997210401760423,10.887922796141838,0.9701263539717081,3.295836866004329,4.23410650459726,85.05177114117748,0.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0
832,18.342071038889067,10.463246187411299,0.9738254873931526,2.6390573296152584,3.828641396489095,118.40789419793872,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,17.0,7.0
833,14.594061574232363,10.115408363827857,0.969921741115104,1.0986122886681098,4.330733340286331,50.59488683198435,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.0
834,18.342071038889067,9.2140335438138,0.9746811110691377,3.367295829986474,4.276666119016055,175.17992632428678,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0
835,17.172842596568117,11.396357940280986,0.970887515148272,2.1972245773362196,4.2626798770413155,59.65773006796004,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,5.0
836,18.342071038889067,10.791111284394898,0.9754165493286486,1.9459101490553132,2.6390573296152584,137.95653707240783,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,6.0
