,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,coverage,employmentstatus,location_code,vehicle_size,year_effective_to_date,month_effective_to_date,0,1,2,3,4,0,1,2,0,1,2,year_effective_to_date,month_effective_to_date
641,2673.319593,28728,67,8,10,0,1,321.6,0,0,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
642,12157.32992,57449,103,6,28,0,2,494.4,2,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
643,2957.764017,83318,73,21,42,0,1,211.336937,0,0,2,0,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
644,7433.820995,55561,63,2,79,0,2,227.872071,0,0,2,0,2011,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
645,3099.538005,0,102,18,32,5,1,862.762957,0,1,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
646,8415.684559,55308,107,17,74,0,6,513.6,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
647,26843.12452,36068,97,0,10,0,2,113.367765,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
648,13057.17071,48804,112,1,4,1,2,537.6,2,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
649,9599.950239,0,131,6,52,0,6,943.2,1,1,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
650,8535.108918,55790,111,4,40,0,9,117.672722,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
651,8293.481886,70258,69,20,65,0,2,225.145949,0,0,2,0,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
652,6846.150323,0,95,13,20,0,5,456.0,1,1,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
653,6636.859781,47274,83,32,26,1,5,182.432565,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
654,5802.83547,0,78,27,10,0,8,644.755653,1,1,0,1,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
655,5077.320916,0,73,26,84,0,3,525.6,0,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
656,12427.39371,15818,107,24,99,0,2,333.886816,2,2,2,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
657,10990.59477,44552,137,7,42,0,3,311.103582,1,0,1,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
658,3435.25008,64348,86,25,18,0,1,212.391975,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
659,6624.61183,0,62,27,53,0,2,297.6,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
660,5757.442258,88997,72,9,71,0,3,174.041566,0,0,1,1,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011,1
661,2691.568951,77411,67,30,63,0,1,257.900458,0,0,2,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
662,2886.451602,10312,78,10,63,0,1,486.278557,1,4,0,2,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
663,5341.438779,0,72,4,11,1,7,345.6,0,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
664,4160.018087,96263,103,5,5,0,1,1.924709,0,0,1,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
665,2846.24535,28919,72,18,11,0,1,518.4,0,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
666,4770.256564,0,68,2,28,1,4,326.4,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
667,5059.616223,41869,64,5,52,0,6,262.12205,0,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
668,9095.744565,0,128,5,76,0,8,921.6,1,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
669,2688.863963,32808,68,1,88,1,1,541.695658,0,0,0,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
670,8277.637562,79780,68,11,58,0,2,326.4,0,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
671,9057.935331,91025,112,26,37,0,9,327.682669,0,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
672,3801.750407,33043,95,15,90,0,1,456.0,1,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
673,9339.341599,69442,118,26,6,3,3,1265.570302,2,0,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
674,2520.12318,0,70,18,47,0,1,63.043197,0,1,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
675,4984.095342,0,70,25,48,0,9,336.0,0,1,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,2
676,2595.747991,47234,65,11,34,0,1,15.631363,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
677,7437.693335,86863,92,27,26,0,3,441.6,1,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
678,14536.78759,25805,66,25,0,2,2,375.866091,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
679,5913.305869,43676,76,19,7,0,3,364.8,1,0,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
680,2771.663013,59855,74,30,82,4,1,355.2,0,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
681,29194.36639,35296,126,19,11,0,2,452.616872,1,0,2,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
682,9880.38582,36576,125,11,73,1,3,113.450122,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
683,15114.40241,28513,100,4,22,1,2,480.0,0,2,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
684,5759.91084,85448,72,16,76,0,3,16.03451,0,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
685,8495.164213,23791,110,11,71,3,7,615.27228,2,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
686,4381.184212,20597,112,31,46,0,1,615.256301,2,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
687,6997.827397,56940,87,11,10,0,9,512.66245,1,0,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
688,11430.58845,93210,71,35,62,0,2,74.523935,0,0,1,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
689,7482.486135,48992,94,30,0,1,7,426.072946,1,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
690,8596.916624,53736,71,2,20,0,2,169.287785,0,0,1,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
691,7854.960831,25378,66,22,32,1,2,419.464143,0,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
692,2582.408525,76731,64,2,68,0,1,201.455005,0,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
693,2275.363967,0,64,11,85,0,1,662.69318,0,1,0,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
694,4118.588554,69379,103,14,79,0,1,494.4,2,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
695,12157.32992,57449,103,6,28,0,2,494.4,2,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
696,5152.819636,0,68,7,31,0,7,326.4,0,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
697,6512.976472,0,93,30,70,0,6,669.6,1,1,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
698,27789.69235,33806,89,32,59,0,2,395.729716,1,0,2,0,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
699,4191.966092,77048,103,20,41,0,1,141.199465,0,0,1,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
700,10928.40709,74965,90,20,93,0,2,58.557552,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
701,7615.381271,34095,63,5,99,0,2,302.4,0,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
702,2004.350666,0,66,16,35,4,1,316.8,0,1,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
703,2434.681155,96045,61,24,35,0,1,8.582971,0,0,1,2,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
704,14195.36028,86355,118,27,86,0,2,285.418473,0,0,1,2,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
705,9427.684903,27824,118,32,9,0,8,566.4,0,0,0,2,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
706,11982.42085,42995,101,10,22,0,2,410.508316,0,0,2,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
707,3102.789546,21235,79,18,56,0,1,244.23135,1,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
708,4222.631209,74585,106,1,49,0,1,218.598065,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
709,4023.814439,41833,103,28,43,0,1,643.826716,2,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
710,5297.151805,23908,70,18,57,0,4,336.0,0,2,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
711,21423.63723,0,65,9,31,0,2,312.0,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
712,4416.206243,61953,113,5,63,0,1,497.047297,0,0,2,0,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
713,4639.035171,0,142,5,87,0,1,1022.4,2,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
714,4863.544585,0,137,25,45,0,1,657.6,1,1,0,1,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
715,25830.90982,73760,107,16,3,1,2,230.245772,0,0,1,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
716,2974.314896,23333,74,8,43,0,1,5.622751,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
717,2064.458781,0,61,6,30,0,1,292.8,0,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
718,10064.60828,20440,128,11,54,2,9,614.4,1,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
719,5500.01251,86073,136,3,32,0,1,333.5671,1,0,1,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
720,5489.214062,50943,139,18,14,0,1,667.2,1,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011,1
721,2612.756658,19003,71,29,21,0,1,34.651305,0,3,1,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
722,8573.463947,46703,108,0,48,0,6,678.100487,2,0,0,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
723,24127.50402,14072,71,13,3,0,2,511.2,0,2,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
724,8550.386579,21733,73,17,37,0,2,525.6,0,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
725,2308.648034,20811,61,33,61,0,1,292.8,0,2,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
726,4254.620669,11904,61,34,11,2,3,292.8,0,3,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
727,8982.850377,43490,114,24,63,4,6,174.588413,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
728,7868.165983,57340,67,7,19,0,2,159.391681,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
729,7704.248723,49088,97,4,46,0,3,698.4,1,0,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
730,10552.16999,47761,131,2,54,0,6,232.711071,1,0,1,1,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
731,11681.37428,70930,99,2,21,0,2,190.43446,1,0,1,0,2011,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
732,8737.837514,61281,110,7,16,0,7,79.865605,0,0,1,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
733,5454.890731,0,82,4,77,1,3,393.6,1,1,0,2,2011,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,2
734,7705.283329,25290,66,0,4,0,2,382.085897,0,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
735,7039.262387,24239,88,25,5,0,8,48.348319,1,0,1,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
736,8838.085637,82664,114,24,10,3,9,133.425609,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
737,8733.527338,83210,110,0,25,0,3,528.0,0,0,0,2,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
738,9597.474777,38736,81,7,35,0,2,561.414794,1,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
739,4506.660224,0,66,0,10,0,9,316.8,0,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
740,17857.97233,55437,64,5,78,1,2,445.287788,0,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
741,4737.871725,0,130,0,93,0,1,23.820158,1,1,1,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
742,5426.136238,0,71,33,83,0,3,407.99684,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
743,7998.143771,29066,100,13,51,0,3,844.229478,0,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
744,2897.620704,54337,72,27,7,0,1,345.6,0,0,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
745,11599.50219,67616,96,25,17,0,2,340.306584,1,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
746,15147.93055,41082,63,23,94,0,2,106.647493,0,0,1,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
747,5435.767832,0,73,12,71,0,4,626.116259,0,1,0,1,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
748,2725.356404,36650,69,2,70,1,1,56.60333,0,0,1,2,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
749,13297.71225,50631,112,19,12,4,2,784.65781,0,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
750,9927.049694,19592,92,31,63,0,2,441.6,1,2,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
751,17771.54902,0,114,30,1,0,2,547.2,2,1,0,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
752,18269.27017,55761,115,22,73,0,2,86.27772,0,0,1,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
753,2722.210707,17576,71,29,70,0,1,398.502948,0,2,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
754,7083.212357,41449,89,15,45,0,5,63.516572,1,0,1,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
755,10179.71704,14290,271,20,40,0,1,1300.8,2,4,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
756,5889.509098,62007,73,4,7,0,3,120.015609,0,0,1,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
757,15771.39342,21921,206,14,44,0,3,1254.137899,1,2,0,2,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
758,5288.173294,42621,66,8,3,0,3,316.8,0,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
759,27580.55396,0,87,16,41,1,2,417.6,1,1,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
760,7778.532347,63786,196,30,81,0,1,798.002689,0,0,2,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
761,7341.861257,0,104,1,48,3,7,82.041684,0,1,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
762,7919.197048,82877,99,8,89,1,3,22.819088,1,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
763,2163.870179,0,63,0,75,0,1,302.4,0,1,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
764,9787.808819,10475,88,13,81,1,2,422.4,1,4,0,1,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
765,5207.640754,21952,66,20,31,0,6,316.8,0,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
766,21147.27716,49721,132,18,49,0,2,639.971388,1,0,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
767,12280.76661,88340,102,16,1,0,2,489.6,2,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
768,2441.394244,0,65,7,28,0,1,312.0,0,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
769,6535.560574,0,65,14,62,0,2,468.0,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
770,9206.598256,24589,82,33,39,0,2,511.497882,1,4,0,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
771,4118.588554,69379,103,14,79,0,1,494.4,2,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
772,4838.208972,73769,61,24,95,2,3,239.540223,0,0,2,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
773,4625.548098,66670,114,23,6,0,1,518.180364,0,0,2,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
774,14042.103,88854,118,6,50,0,2,715.252366,2,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
775,7546.613549,31266,193,6,79,0,1,926.4,0,0,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
776,2514.59196,43860,65,15,58,0,1,156.124914,0,0,1,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
777,5170.358435,89284,133,4,62,2,1,402.070719,1,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
778,13917.37715,67267,89,31,10,0,2,94.814032,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
779,11318.13083,79270,95,28,61,3,2,456.0,1,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
780,4276.363627,36692,109,1,6,1,1,523.2,2,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
781,4322.240343,0,119,0,37,0,1,571.2,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
782,8002.308333,0,107,3,65,0,3,513.6,0,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
783,3885.456401,0,105,3,92,0,1,504.0,2,1,0,2,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
784,4471.778239,0,135,8,14,0,1,972.0,1,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
785,8496.352846,44624,71,10,79,1,2,73.883044,0,0,1,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
786,22500.88348,0,71,1,23,0,2,340.8,0,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
787,16301.9676,19614,85,21,32,0,2,574.024018,1,4,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
788,2319.735908,0,64,31,53,0,1,632.715382,0,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
789,8717.049833,83846,74,22,94,3,2,355.2,0,0,0,2,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
790,2860.111745,51159,72,4,61,0,1,4.238626,0,0,1,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
791,2453.408288,83772,62,13,76,0,1,42.248087,0,0,1,2,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
792,5989.773931,66839,154,33,24,0,1,739.2,2,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
793,24980.22553,88440,70,19,30,0,2,27.145151,0,0,1,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
794,7482.639506,25666,63,7,30,2,2,270.002766,0,0,2,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
795,2457.576007,52926,61,2,92,0,1,292.8,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
796,2379.741171,0,67,16,90,0,1,494.946438,0,1,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
797,8286.964421,40001,70,26,7,0,2,142.567008,0,0,1,0,2011,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
798,2393.915369,0,70,24,10,0,1,425.266308,0,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
