,total_claim_amount
1975,61.580247
1976,738.975495
1977,403.2
1978,65.953005
1979,305.121363
1980,244.816163
1981,616.279356
1982,451.319227
1983,184.379697
1984,595.2
1985,314.936185
1986,406.367233
1987,571.319514
1988,730.373515
1989,225.437098
1990,280.903779
1991,165.588524
1992,379.2
1993,485.705851
1994,312.0
1995,292.8
1996,278.689331
1997,302.4
1998,42.950852
1999,342.468248
2000,320.327775
2001,345.6
2002,158.077504
2003,336.0
2004,34.708194
2005,321.6
2006,856.347474
2007,547.2
2008,571.2
2009,191.100227
2010,420.765993
2011,445.001296
2012,221.226696
2013,33.751887
2014,468.0
2015,167.39959
2016,475.2
2017,667.2
2018,290.911693
2019,55.320014
2020,55.394702
2021,774.892461
2022,823.798803
2023,307.2
2024,414.649796
2025,287.437831
2026,523.2
2027,392.235698
2028,60.845685
2029,502.994931
2030,336.0
2031,293.016168
2032,226.607648
2033,273.250112
2034,571.2
2035,240.318607
2036,44.284642
2037,483.25721
2038,446.751243
2039,374.864662
2040,393.6
2041,355.2
2042,200.97608
2043,209.863509
2044,140.819942
2045,321.6
2046,249.742856
2047,677.970934
2048,552.0
2049,791.878042
2050,316.546868
2051,410.548521
2052,595.2
2053,482.4
2054,376.923839
2055,624.0
2056,508.614758
2057,784.611446
2058,292.8
2059,244.269407
2060,297.6
2061,118.454974
2062,438.661509
2063,397.139856
2064,523.2
2065,393.6
2066,321.6
2067,427.2
2068,506.92275
2069,369.614729
2070,575.260213
2071,272.381465
2072,215.438825
2073,292.8
2074,438.069458
2075,799.251165
2076,216.980413
2077,225.578841
2078,780.941649
2079,561.6
2080,286.115778
2081,77.442722
2082,398.502948
2083,200.38673
2084,824.597262
2085,151.231247
2086,355.2
2087,377.512951
2088,535.080276
2089,424.330166
2090,863.219668
2091,61.769564
2092,251.294821
2093,308.749796
2094,417.6
2095,240.00056
2096,316.8
2097,288.329793
2098,586.921708
2099,307.2
2100,472.67262
2101,639.758314
2102,871.484565
2103,158.362972
2104,200.689331
2105,475.2
2106,67.648392
2107,496.8
2108,369.818708
2109,446.4
2110,136.291083
2111,336.0
2112,863.935307
2113,393.637436
2114,398.4
2115,355.2
2116,307.2
2117,166.937747
2118,19.626306
2119,316.8
2120,441.6
2121,278.999409
2122,449.428182
2123,47.061469
2124,292.8
2125,481.269644
2126,412.8
2127,733.21126
2128,251.44949
2129,528.0
2130,648.0
2131,345.6
2132,309.577946
2133,321.6
2134,518.4
2135,80.119997
2136,137.168874
2137,537.6
2138,417.6
2139,16.510134
2140,379.2
2141,847.490817
2142,552.0
2143,582.420512
2144,379.2
2145,480.0
2146,417.6
2147,547.2
2148,733.522405
2149,561.6
2150,316.8
2151,161.752532
2152,12.497538
2153,741.655597
2154,388.8
2155,792.0
2156,796.130111
2157,83.652384
2158,523.2
2159,316.8
2160,60.036683
2161,613.866905
2162,499.2
2163,364.8
2164,511.422666
2165,435.796252
2166,269.563038
2167,321.457124
2168,17.484679
2169,422.59237
2170,387.545055
2171,14.464783
2172,763.2
2173,307.2
2174,42.131925
2175,417.6
2176,239.964694
2177,302.4
2178,23.89816
2179,99.039453
2180,412.8
2181,169.414572
2182,496.8
2183,39.532978
2184,316.8
2185,856.8
2186,624.42874
2187,261.549577
2188,150.235884
2189,175.243467
2190,443.637243
2191,91.55098
2192,460.8
2193,727.2
2194,711.323244
2195,245.103885
2196,504.0
2197,340.8
2198,338.744392
2199,125.704164
2200,116.600107
2201,321.6
2202,302.4
2203,340.32278
2204,749.244062
2205,532.8
2206,195.405949
2207,480.073548
2208,450.760925
2209,664.128009
2210,446.4
2211,316.8
2212,331.2
2213,77.54669
2214,429.695284
2215,74.463101
2216,573.941286
2217,535.080276
2218,403.2
2219,842.4
2220,542.4
2221,302.4
2222,355.2
2223,314.044227
2224,292.8
2225,427.2
2226,166.1306
2227,350.4
2228,648.0
2229,165.520952
2230,636.982333
2231,282.146354
2232,652.8
2233,491.66348
2234,109.904496
2235,383.224514
2236,554.957693
2237,412.8
2238,340.8
2239,112.660916
2240,71.303109
2241,624.0
2242,201.327931
2243,460.8
2244,462.654347
2245,818.730215
2246,537.6
2247,10.560419
2248,272.788141
2249,686.90827
2250,302.942519
2251,37.28874
2252,319.131547
2253,340.8
2254,489.6
2255,77.479316
2256,437.040616
2257,353.397699
2258,231.969205
2259,693.084662
2260,556.8
2261,59.853369
2262,482.4
2263,203.296071
2264,398.4
2265,412.8
2266,460.8
2267,547.2
2268,324.413656
2269,302.4
2270,330.138332
2271,40.536151
2272,504.0
2273,270.381385
2274,446.4
2275,475.2
2276,314.528138
2277,350.4
2278,184.955105
2279,302.4
2280,571.2
2281,513.6
2282,350.4
2283,236.842746
2284,285.825083
2285,326.4
2286,550.127548
2287,352.394515
2288,134.124254
2289,501.092992
2290,422.78411
2291,29.303915
2292,451.2
2293,200.641734
2294,71.980757
2295,165.570243
2296,468.0
2297,307.2
2298,465.6
2299,344.765129
2300,199.551735
2301,350.4
2302,219.362643
2303,725.870693
2304,321.6
2305,528.0
2306,631.594469
2307,523.2
2308,359.484342
2309,29.884537
2310,298.626189
2311,674.973614
2312,496.843023
2313,287.453171
2314,398.502948
2315,411.671832
2316,409.684798
2317,756.0
2318,215.728468
2319,224.711836
2320,355.2
2321,90.524457
2322,441.6
2323,386.031248
2324,133.977857
2325,22.962412
2326,3.55
2327,359.36848
2328,110.556062
2329,307.2
2330,292.8
2331,518.4
2332,178.700204
2333,384.0
2334,312.0
2335,547.2
2336,407.887715
2337,482.4
2338,490.638202
2339,684.948527
2340,472.611522
2341,633.6
2342,48.051339
2343,499.2
2344,545.083116
2345,333.696228
2346,480.0
2347,80.73124
2348,346.991025
2349,238.952528
2350,468.0
2351,691.709371
2352,220.644418
2353,350.4
2354,329.980754
2355,436.8
2356,339.906034
2357,265.629611
2358,416.8496
2359,32.508635
2360,784.186389
2361,250.454012
2362,373.324673
2363,16.425514
2364,494.4
2365,91.941259
2366,321.6
2367,53.095599
2368,632.081402
2369,460.8
2370,345.6
2371,576.0
2372,411.228571
2373,422.4
2374,230.104769
2375,292.8
2376,518.4
2377,74.744643
2378,18.965718
2379,518.4
2380,57.678779
2381,294.905685
2382,628.801638
2383,350.4
2384,465.6
2385,827.085431
2386,556.097027
2387,533.255723
2388,595.2
2389,354.455466
2390,482.4
2391,421.235276
2392,483.881752
2393,307.2
2394,612.300581
2395,321.6
2396,576.0
2397,326.4
2398,572.847549
2399,331.2
2400,470.576119
2401,45.905292
2402,525.392239
2403,185.291566
2404,518.4
2405,511.2
2406,166.937747
2407,305.031114
2408,185.355353
2409,520.036279
2410,336.0
2411,720.0
2412,784.8
2413,355.2
2414,324.739746
2415,268.130863
2416,571.2
2417,280.89705
2418,694.598288
2419,600.0
2420,691.2
2421,292.8
2422,20.985105
2423,436.8
2424,377.442796
2425,504.0
2426,624.0
2427,457.593764
2428,392.235698
2429,315.560161
2430,279.960213
2431,566.4
2432,460.8
2433,350.4
2434,329.517492
2435,389.944994
2436,504.0
2437,345.6
2438,15.169017
2439,374.716271
2440,699.823461
2441,355.2
2442,255.005116
2443,566.4
2444,871.2
2445,190.642833
2446,190.649902
2447,206.810286
2448,738.222494
2449,160.855921
2450,376.760016
2451,482.4
2452,294.803913
2453,303.384527
2454,748.8
2455,46.702524
2456,25.292113
2457,428.907968
2458,484.8
2459,302.4
2460,655.2
2461,340.8
2462,345.6
2463,733.737214
2464,114.743547
2465,425.800112
2466,434.7579
2467,110.484661
2468,619.2
2469,547.2
2470,85.612463
2471,33.192803
2472,165.523154
2473,570.777441
2474,451.2
2475,205.169178
2476,460.8
2477,116.237322
2478,321.6
2479,580.622219
2480,508.8
2481,331.2
2482,134.684555
2483,441.6
2484,254.380731
2485,525.6
2486,552.0
2487,48.629646
2488,316.8
2489,310.744656
2490,221.951098
2491,514.507039
2492,367.577872
2493,436.8
2494,193.147858
2495,145.004323
2496,623.525433
2497,468.492761
2498,302.4
2499,321.6
2500,89.921281
2501,291.536748
2502,331.2
2503,571.479602
2504,384.0
2505,425.800112
2506,409.459488
2507,819.576016
2508,494.4
2509,438.369382
2510,748.8
2511,346.265295
2512,900.0
2513,219.879452
2514,56.60333
2515,432.0
2516,465.6
2517,336.0
2518,433.608534
2519,468.0
2520,499.2
2521,504.0
2522,62.935952
2523,51.294615
2524,398.4
2525,288.295744
2526,528.0
2527,475.2
2528,224.27582
2529,518.715288
2530,343.340301
2531,727.2
2532,241.077843
2533,528.20086
2534,79.463916
2535,307.2
2536,297.6
2537,388.8
2538,792.0
2539,331.2
2540,652.8
2541,374.4
2542,564.922034
2543,123.945627
2544,241.88878
2545,51.662597
2546,489.6
2547,220.186677
2548,604.8
2549,372.893812
2550,475.2
2551,660.430456
2552,227.225113
2553,165.75305
2554,290.70096
2555,560.154132
2556,160.825045
2557,339.017729
2558,803.686321
2559,489.594642
2560,78.172321
2561,725.870693
2562,326.4
2563,207.510821
2564,333.138214
2565,451.2
2566,410.946167
2567,10.393016
2568,276.590788
2569,698.4
2570,541.217743
2571,326.4
2572,4.074222
2573,600.0
2574,316.8
2575,75.330276
2576,155.412984
2577,350.877502
2578,402.749918
2579,350.4
2580,465.6
2581,475.2
2582,99.697769
2583,777.6
2584,393.645615
2585,61.693771
2586,508.8
2587,217.945243
2588,686.4
2589,275.516438
2590,749.134686
2591,430.163277
2592,442.374873
2593,187.854818
2594,672.0
2595,523.2
2596,114.273025
2597,528.0
2598,590.4
2599,326.4
2600,326.4
2601,446.4
2602,513.6
2603,247.847239
2604,508.8
2605,516.088544
2606,748.8
2607,395.386573
2608,542.4
2609,44.730323
2610,316.8
2611,666.5271
2612,351.403677
2613,255.982609
2614,272.445607
2615,741.6
2616,508.8
2617,499.2
2618,146.119178
2619,547.2
2620,379.2
2621,41.016038
2622,316.8
2623,662.4
2624,338.144854
2625,355.2
2626,741.6
2627,296.962938
2628,331.2
2629,637.695945
2630,764.592151
2631,489.6
2632,561.6
2633,456.0
2634,490.690995
2635,299.788806
2636,885.6
2637,67.801384
2638,604.8
2639,566.4
2640,297.6
2641,292.8
2642,155.708627
2643,230.109964
2644,45.215059
2645,355.2
2646,344.92729
2647,498.335261
2648,316.8
2649,369.6
2650,201.455005
2651,393.6
2652,109.296118
2653,518.686584
2654,652.8
2655,40.752864
2656,763.2
2657,307.2
2658,600.0
2659,379.2
2660,453.909559
2661,738.840818
2662,601.021286
2663,475.2
2664,336.0
2665,67.530904
2666,144.987956
2667,340.8
2668,612.0
2669,312.0
2670,350.4
2671,183.104441
2672,599.811172
2673,297.6
2674,528.0
2675,125.933005
2676,355.820799
2677,441.6
2678,254.984946
2679,556.8
2680,179.14181
2681,466.371705
2682,511.2
2683,56.731578
2684,331.2
2685,878.413622
2686,553.553427
2687,340.8
2688,292.8
2689,499.2
2690,316.8
2691,351.270869
2692,227.221652
2693,18.918935
2694,741.300032
2695,316.227946
2696,312.0
2697,374.108319
2698,350.4
2699,152.779038
2700,67.504452
2701,712.126586
2702,363.613596
2703,302.4
2704,451.2
2705,806.4
2706,571.2
2707,725.870693
2708,351.270869
2709,250.423844
2710,307.2
2711,49.451117
2712,568.8
2713,633.439417
2714,611.844584
2715,292.135884
2716,667.2
2717,679.392372
2718,373.454457
2719,310.842085
2720,282.500791
2721,307.2
2722,316.8
2723,590.4
2724,424.424732
2725,619.2
2726,345.6
2727,339.048157
2728,331.2
2729,408.0
2730,518.4
2731,321.6
2732,166.937747
2733,516.421124
2734,49.451117
2735,336.0
2736,374.4
2737,331.2
2738,395.740207
2739,804.130779
2740,407.440238
2741,415.803174
2742,839.348464
2743,48.780064
2744,502.580472
2745,425.423198
2746,777.6
2747,281.110788
2748,297.6
2749,446.4
2750,614.081483
2751,344.767795
2752,299.635989
2753,22.193348
2754,566.4
2755,151.381353
2756,340.8
2757,292.8
2758,764.201478
2759,292.8
2760,178.762806
2761,553.50361
2762,350.4
2763,566.199335
2764,349.431986
2765,842.4
2766,259.591385
2767,364.8
2768,292.8
2769,231.201886
2770,309.577946
2771,267.214383
2772,468.0
2773,364.8
2774,547.2
2775,642.773149
2776,590.4
2777,307.2
2778,722.877299
2779,561.6
2780,7.345946
2781,478.751065
2782,277.585067
2783,324.812083
2784,336.0
2785,571.2
2786,754.115474
2787,302.4
2788,106.737787
2789,256.43803
2790,763.2
2791,321.6
2792,312.0
2793,77.523904
2794,366.212945
2795,667.2
2796,383.797363
2797,660.430456
2798,190.509609
2799,28.649762
2800,297.6
2801,340.8
2802,739.2
2803,527.539078
2804,91.146661
2805,284.667612
2806,532.8
2807,316.8
2808,316.8
2809,292.8
2810,180.555113
2811,460.8
2812,455.714395
2813,331.2
2814,430.29174
2815,244.587596
2816,68.179721
2817,202.938048
2818,400.294003
2819,417.781693
2820,245.968629
2821,268.1726
2822,336.0
2823,225.578841
2824,507.799325
2825,774.737185
2826,183.293091
2827,202.81373
2828,398.4
2829,432.0
2830,470.4
2831,504.0
2832,292.8
2833,825.29011
2834,398.100233
2835,453.6
2836,159.383042
2837,316.8
2838,739.2
2839,365.002909
2840,336.0
2841,412.8
2842,571.531582
2843,88.17994
2844,475.2
2845,168.89233
2846,316.8
2847,87.803087
2848,145.365072
2849,550.430985
2850,364.8
2851,552.646907
2852,76.609295
2853,350.4
2854,345.6
2855,277.907701
2856,43.098747
2857,3.4637
2858,108.667642
2859,233.676034
2860,41.122303
2861,279.714859
2862,312.0
2863,480.521227
2864,559.412583
2865,475.2
2866,655.2
2867,556.8
2868,297.6
2869,408.0
2870,286.938064
2871,475.2
2872,397.622116
2873,316.8
2874,392.925712
2875,18.192921
2876,655.2
2877,21.00736
2878,566.4
2879,541.755353
2880,73.848672
2881,523.688037
2882,94.714302
2883,138.423414
2884,820.8
2885,283.743206
2886,419.750892
2887,513.306893
2888,508.8
2889,83.390706
2890,350.4
2891,525.6
2892,316.8
2893,139.331764
2894,566.4
2895,502.443591
2896,307.2
2897,759.119999
2898,292.8
2899,391.446775
2900,614.082146
2901,406.348084
2902,628.8
2903,101.34165
2904,567.343266
2905,188.204234
2906,441.6
2907,561.6
2908,307.2
2909,407.440238
2910,807.279979
2911,316.8
2912,468.203397
2913,307.2
2914,120.109061
2915,483.577807
2916,842.4
2917,496.8
2918,316.8
2919,340.8
2920,747.107317
2921,307.2
2922,139.745936
2923,432.0
2924,302.4
2925,326.4
2926,599.000883
2927,318.660896
2928,278.24204
2929,558.746277
2930,393.6
2931,339.938915
2932,604.8
2933,549.271947
2934,496.8
2935,470.097411
2936,523.2
2937,343.159148
2938,222.751524
2939,266.640638
2940,12.744774
2941,451.2
2942,787.993313
2943,626.4
2944,120.436587
2945,109.032565
2946,377.422029
2947,14.095914
2948,523.733793
2949,628.8
2950,369.6
2951,523.2
2952,216.934983
2953,454.3585
2954,67.530904
2955,652.8
2956,307.2
2957,256.242825
2958,460.8
2959,201.455005
2960,77.451706
2961,525.6
2962,2.549986
2963,566.4
2964,170.689399
2965,285.84958
2966,640.8
2967,59.526095
2968,46.158117
2969,470.4
2970,297.6
2971,491.446146
2972,292.8
2973,456.0
2974,316.8
2975,693.414133
2976,379.37884
2977,149.688222
2978,535.080276
2979,170.106831
2980,225.558918
2981,624.0
2982,426.006858
2983,372.594847
2984,86.599774
2985,432.0
2986,407.776546
2987,518.4
2988,111.823103
2989,604.8
2990,403.2
2991,633.6
2992,297.6
2993,340.8
2994,73.839514
2995,158.000332
2996,252.076899
2997,345.6
2998,566.4
2999,331.2
3000,196.879475
3001,532.8
3002,321.6
3003,604.8
3004,321.6
3005,393.6
3006,255.079807
3007,513.6
3008,302.4
3009,518.4
3010,439.2
3011,336.0
3012,734.4
3013,558.099357
3014,410.391616
3015,309.161777
3016,325.569334
3017,302.4
3018,291.91645
3019,523.815839
3020,504.0
3021,213.225001
3022,633.6
3023,64.396979
3024,292.8
3025,556.8
3026,820.018767
3027,26.731452
3028,801.022368
3029,856.8
3030,209.596158
3031,18.077998
3032,242.545602
3033,158.077504
3034,376.002146
3035,95.845811
3036,136.27248
3037,523.888845
3038,91.834668
3039,112.660916
3040,100.212651
3041,392.920864
3042,470.4
3043,166.5492
3044,343.98412
3045,196.977247
3046,705.6
3047,116.322725
3048,427.2
3049,99.894584
3050,202.905809
3051,364.8
3052,388.135527
3053,415.850776
3054,326.4
3055,160.52105
3056,523.2
3057,125.510669
3058,776.601764
3059,507.709291
3060,350.325879
3061,469.278843
3062,537.6
3063,436.8
3064,655.791955
3065,199.444294
3066,288.572108
3067,495.750669
3068,386.225897
3069,188.667196
3070,554.4
3071,33.781673
3072,393.6
3073,340.8
3074,432.0
3075,564.302867
3076,268.471802
3077,336.0
3078,181.287697
3079,628.366119
3080,159.383042
3081,312.0
3082,45.472477
3083,243.292609
3084,443.786437
3085,505.082702
3086,313.270725
3087,663.423782
3088,670.581817
3089,475.20088
3090,594.683752
3091,518.4
3092,134.442783
3093,355.2
3094,350.4
3095,494.4
3096,208.598246
3097,65.03063
3098,97.313649
3099,49.435556
3100,65.471028
3101,501.716934
3102,470.691875
3103,508.8
3104,425.489592
3105,33.171413
3106,306.818754
3107,577.385463
3108,345.6
3109,839.348464
3110,186.459607
3111,112.336604
3112,387.774781
3113,381.570261
3114,309.577946
3115,71.10847
3116,528.0
3117,302.4
3118,489.6
3119,813.6
3120,360.480689
3121,508.8
3122,460.8
3123,312.0
3124,2.455033
3125,373.227044
3126,17.269323
3127,40.622304
3128,508.8
3129,436.8
3130,396.608751
3131,374.4
3132,67.530904
3133,629.344642
3134,128.969729
3135,599.000883
3136,229.711908
3137,338.79562
3138,35.597288
3139,879.42749
3140,312.0
3141,562.426585
3142,496.8
3143,466.81627
3144,643.2
3145,343.755209
3146,286.003968
3147,436.8
3148,460.8
3149,571.2
3150,106.267659
3151,438.276898
3152,137.195447
3153,486.278557
3154,352.394515
3155,556.8
3156,384.0
3157,158.041549
3158,191.409775
3159,174.041566
3160,302.4
3161,297.6
3162,137.081716
3163,355.2
3164,326.660051
3165,307.2
3166,272.835064
3167,331.2
3168,667.2
3169,372.909686
3170,307.2
3171,321.6
3172,496.8
3173,107.661239
3174,451.2
3175,325.395532
3176,122.486486
3177,312.0
3178,93.515817
3179,111.265486
3180,206.863422
3181,280.800938
3182,318.866388
3183,528.0
3184,350.4
3185,384.0
3186,334.452807
3187,542.4
3188,756.0
3189,612.0
3190,720.0
3191,580.8
3192,856.8
3193,653.685468
3194,568.798455
3195,612.0
3196,251.795869
3197,325.88607
3198,452.915621
3199,489.6
3200,380.919824
3201,345.6
3202,336.0
3203,482.4
3204,511.2
3205,220.038588
3206,475.2
3207,740.838216
3208,863.909989
3209,470.275242
3210,384.0
3211,49.364254
3212,151.589577
3213,388.8
3214,254.308991
3215,707.408058
3216,849.666647
3217,178.408186
3218,435.835125
3219,138.961963
3220,504.0
3221,528.20086
3222,9.160139
3223,696.757797
3224,603.077136
3225,508.8
3226,281.110788
3227,87.272319
3228,655.2
3229,621.617047
3230,419.365958
3231,565.108501
3232,702.990032
3233,321.6
3234,263.090605
3235,416.2618
3236,446.4
3237,504.0
3238,128.969729
3239,72.771554
3240,312.0
3241,453.6
3242,499.2
3243,156.54837
3244,27.210992
3245,604.8
3246,471.443077
3247,669.6
3248,441.6
3249,362.774545
3250,21.143072
3251,508.8
3252,362.774545
3253,523.888845
3254,340.8
3255,100.517679
3256,277.201278
3257,542.4
3258,754.845659
3259,177.321283
3260,267.415871
3261,350.4
3262,302.4
3263,547.2
3264,154.750098
3265,657.6
3266,350.4
3267,357.109603
3268,163.955502
3269,317.428826
3270,424.330166
3271,3.200851
3272,300.056383
3273,345.6
3274,292.8
3275,31.481852
3276,445.621906
3277,326.4
3278,419.365958
3279,732.352745
3280,346.387342
3281,460.8
3282,302.4
3283,221.241837
3284,393.6
3285,302.4
3286,828.0
3287,347.857619
3288,12.444326
3289,585.482275
3290,297.6
3291,537.6
3292,148.738098
3293,393.6
3294,107.985836
3295,331.2
3296,189.096179
3297,561.6
3298,297.6
3299,224.093027
3300,327.685301
3301,109.476994
3302,484.8
3303,498.779439
3304,46.949646
3305,245.163042
3306,420.041981
3307,571.479602
3308,61.536107
3309,633.6
3310,292.8
3311,289.040734
3312,468.0
3313,354.081091
3314,7.345946
3315,136.172569
3316,331.2
3317,317.109447
3318,265.516965
3319,429.171384
3320,8.315904
3321,475.2
3322,292.8
3323,326.4
3324,480.0
3325,114.743385
3326,94.958688
3327,321.6
3328,329.206567
3329,504.0
3330,412.8
3331,384.0
3332,412.8
3333,257.248789
3334,756.0
3335,439.2
3336,439.2
3337,326.4
3338,523.888845
3339,525.6
3340,322.046658
3341,523.2
3342,312.0
3343,528.0
3344,404.243868
3345,16.150175
3346,513.6
3347,43.542559
3348,364.8
3349,523.2
3350,292.8
3351,284.49502
3352,308.953614
3353,427.2
3354,312.0
3355,14.386157
3356,345.6
3357,400.959425
3358,465.6
3359,31.356274
3360,461.841879
3361,180.346146
3362,583.2
3363,528.20086
3364,312.0
3365,311.514116
3366,350.4
3367,445.361629
3368,345.022359
3369,250.416569
3370,374.399828
3371,394.968488
3372,392.695097
3373,631.743039
3374,283.849464
3375,364.8
3376,515.122954
3377,312.0
3378,379.209349
3379,81.609951
3380,115.400119
3381,741.6
3382,177.948654
3383,25.89566
3384,350.4
3385,446.4
3386,345.6
3387,307.2
3388,39.627399
3389,60.227339
3390,307.2
3391,729.595208
3392,355.558088
3393,740.05751
3394,415.535724
3395,358.225234
3396,7.345946
3397,460.8
3398,331.2
3399,518.4
3400,551.413755
3401,554.143798
3402,188.717606
3403,410.846025
3404,12.603783
3405,849.6
3406,340.8
3407,472.850932
3408,336.0
3409,446.4
3410,407.68374
3411,489.6
3412,423.819864
3413,307.2
3414,403.2
3415,61.20919
3416,96.212835
3417,292.8
3418,41.927219
3419,484.8
3420,60.151529
3421,547.2
3422,748.8
3423,439.361029
3424,532.8
3425,187.683707
3426,631.743039
3427,232.945977
3428,231.201886
3429,213.574473
3430,289.040734
3431,542.4
3432,386.031248
3433,604.270179
3434,340.8
3435,440.268527
3436,90.989464
3437,312.0
3438,316.8
3439,256.43803
3440,109.112713
3441,528.0
3442,200.768848
3443,326.281835
3444,412.8
3445,475.2
3446,247.402353
3447,720.0
3448,516.907624
3449,185.355353
3450,316.8
3451,382.067564
3452,702.990032
3453,484.8
3454,312.0
3455,422.4
3456,669.6
3457,252.938842
3458,468.0
3459,508.8
3460,19.170855
3461,234.393625
3462,312.0
3463,17.029835
3464,38.513959
3465,178.839506
3466,59.026302
3467,244.727144
3468,501.83778
3469,720.0
3470,489.6
3471,501.153571
3472,355.198918
3473,390.161912
3474,424.330166
3475,312.0
3476,504.0
3477,50.359627
3478,898.430079
3479,378.5566
3480,225.045919
3481,159.383042
3482,449.601961
3483,413.002348
3484,345.6
3485,787.88953
3486,503.144025
3487,611.941558
3488,446.4
3489,536.481665
3490,453.6
3491,537.6
3492,643.2
3493,388.148089
3494,162.199584
3495,110.527627
3496,590.4
3497,60.036683
3498,556.8
3499,312.0
3500,297.6
3501,566.4
3502,652.8
3503,99.674341
3504,271.489602
3505,118.538444
3506,298.671049
3507,586.390393
3508,432.0
3509,128.21198
3510,332.693627
3511,336.0
3512,528.0
3513,552.0
3514,297.6
3515,250.323257
3516,561.6
3517,746.107437
3518,159.631303
3519,571.2
3520,499.2
3521,340.8
3522,468.0
3523,561.6
3524,657.6
3525,133.90029
3526,56.39419
3527,662.4
3528,91.055318
3529,312.0
3530,486.278557
3531,54.961039
3532,279.184512
3533,601.667902
3534,70.958361
3535,302.4
3536,336.0
3537,504.0
3538,94.94292
3539,638.4
3540,491.384479
3541,324.695555
3542,696.034509
3543,835.2
3544,36.980596
3545,542.4
3546,458.661381
3547,150.96491
3548,421.19002
3549,882.871945
3550,780.57363
3551,325.866271
3552,432.0
3553,329.206567
3554,345.6
3555,242.320409
3556,445.702958
3557,292.8
3558,302.4
3559,343.705799
3560,454.188803
3561,264.461805
3562,705.6
3563,292.8
3564,640.8
3565,369.6
3566,504.0
3567,340.8
3568,66.667784
3569,459.785009
3570,125.768818
3571,482.4
3572,775.526054
3573,576.0
3574,621.218119
3575,417.6
3576,238.868659
3577,460.815578
3578,462.63613
3579,309.577946
3580,504.0
3581,15.001594
3582,604.8
3583,427.25055
3584,302.4
3585,835.2
3586,118.509791
3587,303.872752
3588,130.495798
3589,667.2
3590,614.03209
3591,278.932051
3592,67.618365
3593,460.8
3594,691.677138
3595,393.6
3596,338.529369
3597,417.6
3598,355.2
3599,393.6
3600,446.4
3601,95.997363
3602,609.6
3603,334.007478
3604,238.088581
3605,456.702735
3606,278.072755
3607,115.07234
3608,244.158446
3609,8.281829
3610,556.8
3611,460.8
3612,828.0
3613,331.2
3614,419.365958
3615,842.4
3616,279.996658
3617,433.38842
3618,528.0
3619,344.469652
3620,350.306385
3621,151.550875
3622,331.2
3623,422.4
3624,6.671268
3625,368.963633
3626,355.2
3627,568.844905
3628,209.387509
3629,393.528054
3630,475.2
3631,272.9955
3632,882.871945
3633,496.474767
3634,460.8
3635,425.81795
3636,546.420009
3637,117.585017
3638,81.377259
3639,499.2
3640,631.743039
3641,331.2
3642,480.0
3643,345.6
3644,604.8
3645,580.8
3646,528.20086
3647,331.2
3648,355.2
3649,288.205261
3650,257.248789
3651,674.973614
3652,329.206567
3653,43.084332
3654,468.0
3655,523.2
3656,208.035411
3657,184.222768
3658,494.4
3659,340.8
3660,417.6
3661,614.572672
3662,316.8
3663,528.0
3664,672.0
3665,297.6
3666,532.8
3667,42.293622
3668,646.785442
3669,267.786573
3670,109.28708
3671,307.2
3672,453.6
3673,537.6
3674,403.2
3675,186.448395
3676,290.301553
3677,261.341223
3678,345.158393
3679,281.110788
3680,66.103422
3681,321.6
3682,698.4
3683,480.578584
3684,185.355353
3685,685.907341
3686,312.0
3687,7.214579
3688,374.8996
3689,419.303041
3690,455.851876
3691,778.350073
3692,126.950071
3693,628.8
3694,217.472776
3695,302.4
3696,146.110685
3697,331.2
3698,224.159416
3699,430.769347
3700,446.4
3701,245.248248
3702,475.159732
3703,556.85728
3704,596.320943
3705,171.248196
3706,532.806637
3707,496.8
3708,131.813652
3709,640.8
3710,312.0
3711,369.6
3712,331.2
3713,331.2
3714,350.4
3715,377.498287
3716,386.031248
3717,571.2
3718,478.107847
3719,238.132215
3720,331.2
3721,292.8
3722,398.4
3723,518.4
3724,453.6
3725,350.4
3726,189.144728
3727,39.781368
3728,242.842607
3729,195.218968
3730,22.326388
3731,547.2
3732,5.894778
3733,747.458052
3734,514.059402
3735,364.8
3736,326.4
3737,151.973156
3738,336.0
3739,40.950769
3740,609.801279
3741,731.479725
3742,340.8
3743,292.206784
3744,300.056383
3745,604.8
3746,124.967415
3747,82.811346
3748,292.8
3749,245.308491
3750,232.183503
3751,476.903351
3752,19.575683
3753,343.139611
3754,494.4
3755,427.2
3756,393.6
3757,345.6
3758,614.4
3759,80.73124
3760,537.6
3761,494.4
3762,387.222556
3763,523.337427
3764,419.471438
3765,672.026958
3766,579.710188
3767,388.346716
3768,432.361631
3769,134.801691
3770,566.4
3771,331.2
3772,310.651386
3773,362.774545
3774,509.722387
3775,355.2
3776,364.8
3777,336.0
3778,285.020982
3779,292.8
3780,460.8
3781,114.097383
3782,355.2
3783,315.879728
3784,585.6
3785,177.224451
3786,770.4
3787,305.544034
3788,504.0
3789,344.048739
3790,44.912125
3791,206.709951
3792,72.617605
3793,552.0
3794,127.104785
3795,532.8
3796,253.637853
3797,802.278237
3798,65.425125
3799,697.010998
3800,417.6
3801,712.8
3802,38.792481
3803,403.2
3804,302.4
3805,103.750234
3806,517.056582
3807,321.6
3808,432.0
3809,379.2
3810,523.2
3811,302.4
3812,316.8
3813,40.754246
3814,279.51121
3815,439.001718
3816,900.0
3817,322.528829
3818,42.43131
3819,355.2
